P1,P2,P3,P4,P5
1078.3160411795875,946.4297553007257,904.6190561126015,1019.9487188243003,951.0770838768515
1065.8189040069121,986.3829841418675,888.6831726945454,1021.2046718023037,944.9735733
1099.5019998934542,958.1011485,900.0064519250357,980.9390357822058,903.6397364234575
1076.8124514487934,963.911159,917.5715526442749,990.174339,951.6492571357953
1094.0807048394072,964.6309074910852,884.0159531002754,1013.7775228930127,935.3461681471717
1075.6451188195392,981.2580155985354,899.6278762,1023.4552085418783,927.6661297361952
1079.290644675816,957.0902124,889.9554010220066,998.5491263796977,940.8500597224771
1091.0241713432283,968.0213046450876,908.553575,1022.9929442991055,948.8338507549853
1065.478628865083,984.4878571737245,915.6852623717143,1026.7772054973834,948.1660596
1097.5176833265532,940.1657150075548,906.5984437313674,1000.1078076818055,934.3333887326188
1088.217582021304,942.6677677542438,904.8635228450216,986.7979968151919,940.6559919038947
1099.1152952549712,976.4500239341069,886.5740346076051,990.0697424506427,911.3059808861343
1072.1243055616878,946.2337132333419,898.5601266578346,996.0419178933464,945.8253147338443
1065.4106122399853,951.5070038881461,902.2866580794793,1024.1731535196357,931.2499925760059
1104.151514412282,973.6949401972914,875.6997785054423,996.7134126216404,949.7506564809815
1082.6584022214026,987.6670747038534,887.4127642943895,981.9979092,943.7997855422906
1082.3602047995903,947.9039172601709,894.3496761506883,991.8016464813007,934.7170274401377
1099.1819140957182,969.7545554961243,905.5231096949746,1001.5056615254528,936.5736701960763
1061.6408272663912,963.2642458392767,902.9147982724925,997.3894422279237,926.7827559330617
1077.9933923465933,959.0931100096182,887.3527921352139,1007.372717,928.6689216747545
1095.557096306343,989.7504437,913.4584354234266,1015.5713656831806,950.4288787593571
1088.3248664131186,939.1354088500831,916.7041940742128,1010.8696794648736,921.8282600142264
1090.438179,971.5191836468113,883.5301756069032,989.6301905962363,946.6845368830064
1071.7664005415397,978.1801711869222,873.8308552170182,997.1216459154675,941.7644990077815
1069.2319555180782,946.3873292861808,871.9217830300391,986.442112,903.9780135567545
1108.8825923840432,955.9246319444695,891.5399395148486,999.7212929663324,945.6837395557957
1068.8154834454556,979.8375373,872.9955916316683,1017.210882209398,914.6197814313452
1095.036714373913,967.0884865601315,889.3244760021606,1014.9009259484213,919.1737845538868
1094.686703194308,964.9428741884483,896.8190795623782,992.9033378825674,934.4686241535768
1072.7157106963614,958.5617721982353,870.0959355397597,1020.7883447559552,916.4207162
1059.837981641706,964.0646959006142,873.6440882531158,1018.177174233859,909.5335569979662
1091.4883156093856,978.5142307675428,898.0693156218201,1006.225156790081,923.9270715998052
1093.1843504147894,958.0599813633445,894.4281118786653,998.6422598368032,920.1287264283274
1106.8689269655754,976.7185840991093,891.2317401,1022.1311186188926,924.1913901526822
1091.9077241771552,969.4157137514143,911.9688840873678,984.6735889583144,952.2326510259722
1085.5013201818083,956.5872254802895,867.3774573464357,1024.6369729275812,912.5245971282618
1063.5192815387818,950.3585468,919.3100252,989.9907739619136,916.1241880092667
1077.4027178048739,951.3156767742853,871.8609269504942,979.6576947340673,928.0584562751992
1108.8247079420282,986.1884406035343,871.4036968,1019.4225689700004,917.4663291394318
1062.641110518189,951.1515827673882,884.7138243405647,994.1290786015977,903.3753681667279
1075.3302284871838,959.3400301959394,907.8255684907117,996.9299662,916.0978467299451
1094.5400566797002,965.3508530228723,916.0396369143962,1006.4495033408591,917.5044218694688
1073.9739968980953,961.5269582966645,885.7818866069625,998.2777744247205,923.7839022350612
1100.8291744477865,963.7771557875529,899.2146876242447,991.5512505,942.6641404386007
1074.268781273562,950.4617116895754,898.0653444289196,1021.9569282971422,914.7688775365506
1100.505066463039,985.0022801546314,889.7357749554817,989.8639997,919.0957434964314
1073.6859649417681,940.0632154,891.3424675278785,987.0995225533378,911.5676977545018
1102.2930945836197,965.3663568459555,889.3696389852797,1028.0308858871294,943.1704763021557
1096.8110224422549,959.5340978,882.4281470997382,980.1864615558546,906.6363841606695
1064.7057153626724,965.3279423542858,911.7093976717206,1002.9808913955679,920.9609832908185
1059.669960598168,970.3668660077459,880.8692067800478,1023.5954819920848,928.3413939994267
1081.6711354127779,970.9666960072237,914.3376556053721,1025.179072108836,923.7707907792459
1080.0020090800497,955.5214854,907.8847610676679,996.4331058044676,914.0312689920471
1072.5581427216587,952.6725296893417,868.7546997753798,1014.5414734365405,936.0789146963521
1108.4258070515002,985.2972406155134,906.1671596881721,1018.8276509287429,947.5012937810591
1102.219283765432,939.8546118921345,887.2875451939785,983.8934552224658,945.3588362390283
1077.4568916991846,980.8611853189051,915.2834450618725,1017.562109181285,920.4313356106283
1070.0510210268676,972.6466966804442,899.5014565,1000.0950472624725,930.1997777277899
1078.7435970733297,984.3009369523531,907.7952095963011,980.7540682061154,927.4981946718168
1077.203020121285,967.5850318589999,869.1439619008336,1017.7059677853462,922.8206989110497
1100.0050175322492,947.5286850179085,873.5096169236614,1023.7648497783027,926.7086348632764
1090.0903455131142,959.6775957,910.8675003029584,1009.0932265897552,903.2989876919091
1105.4051485630437,954.9967558982408,888.2682215860733,980.2846517592861,936.5682279
1096.115407,951.3964302857289,890.6863868298499,1018.2480730485772,943.7310348637262
1086.6354626586192,941.4999518803393,892.0845214140675,1002.8239975785879,946.9719394100589
1067.5187257946395,986.8160657154037,873.677256,988.8741883781927,944.2827652744709
1086.5899725006136,965.0761933614579,881.6088818241773,1005.5185929858246,949.4191622392214
1090.1005466269407,989.7051170357422,919.7174551344928,1008.0072543535244,945.1029781346097
1079.9510942438835,971.2772652063726,899.6465234965186,1016.953336531897,950.3374482187852
1104.3028558503884,961.2043593,893.4875565979276,1027.7716792616861,937.6479663803764
1097.8008430083448,950.0411716853588,907.8399844935428,1028.7491627027282,948.5888889182685
1085.6088165368174,975.9172838373042,885.6464994,1028.7528255420318,902.2388385134203
1082.415421305836,958.4062108376969,871.7367202462921,1022.3135792425339,921.6155237958917
1061.3991381766964,969.7473784784573,878.7442513615052,1016.8573332842841,904.6829408845426
1060.315668211371,947.1133636710047,906.1737137675145,1028.791729666497,916.4586065
1099.0731891917646,965.2190936900362,882.1248823405771,1005.8010036584084,930.5399814585218
1109.520643547061,969.6078654269625,878.048761,991.8836150165747,929.1941841401988
1078.824180349285,944.6070167406878,892.2598176889677,979.1841532958988,943.1046726293283
1085.4952151235643,987.4931040611998,883.2274419,1003.0481821092882,908.6854619065537
1072.271892218019,972.1925544255286,875.7162928532327,1018.2322607512585,929.7997825551261
1060.8875620101533,963.3815215155133,888.8335655681317,980.4326937008282,948.1870799
1081.183918081798,954.4428212500092,874.7791363872453,996.8752819495143,909.1475855738996
1067.064086841632,973.3848616098393,901.5652556195324,998.0834481491366,922.5607663939273
1099.593619642635,972.8104211328176,869.3795876691752,1026.3919467973135,943.8205065887565
1081.7508290007975,946.3093987415867,881.3076303946568,1018.3744687681685,905.8677180268239
1068.9559725296413,983.6971094252386,905.7563451494302,983.0066017874618,913.8400679036608
1100.4739913479275,970.4230817917805,894.0164866,983.7518557201391,927.8431475154115
1098.005592930115,962.9551734,884.5561923876174,1002.8367957781845,906.0103057924368
1085.1129741740458,982.6369961257462,875.9536694924217,995.6505667500451,906.3872305
1069.697205016894,951.3701011886666,877.3738524365135,1022.316764318197,937.7279768684016
1060.1186556319192,959.7159356479659,889.4936840211627,984.4614254422399,920.1743379276584
1090.3970359293796,963.7744050682652,877.5230191438486,1026.4493684818042,920.087474
1097.127731,980.7383321588081,904.9407425300826,1012.5716875915822,922.2633616852082
1107.1315821391054,964.3081477029584,890.3582579444901,996.8194168080544,936.1697511624325
1089.1970588806723,969.8767867188211,906.8459892848723,1019.1410097119613,946.7963781505629
1089.8117045544411,966.8532628343658,887.4102637530353,1010.0908539369303,917.9580384722973
1108.157746639806,978.4550230458318,918.4693933963794,1015.9719029786432,923.4359628964862
1069.3804416325383,944.2608721790413,868.4316560776782,1025.4208309644268,929.8585729278757
1082.3757120731616,942.6952712687007,872.0884509361712,990.3836452126052,940.0976497296231
1061.6566236792423,975.0052611462158,918.3402110027079,1002.5035517634361,940.9039666589593
1072.3741405294238,964.0198731705459,872.1891493975018,987.8335382760317,908.8008584138432
1082.9509549455286,944.9635843995804,916.2999026,1026.3360511028632,946.8526540077402
1062.8696791784375,958.3457248967239,898.9520226,1028.1491884211894,910.5198568623815
1107.4620840628777,947.5700791216577,883.4166239002963,993.7937296552102,933.4905855536567
1107.5430885413286,948.3850952939149,886.3215770913328,985.2814751562952,912.7467628418091
1103.2331478323758,985.7189595056553,918.6541797366151,1017.9502733509239,930.7598733523369
1092.3250175152643,987.2970334282909,898.0539528255183,1006.8720927539994,927.4110128926462
1097.3188156535753,981.1945529,887.2048186616031,998.1127855411219,921.6354618
1083.442981,950.8308568231427,900.6863762997074,1004.8164079686122,918.4031231230049
1078.914041,946.5071071331207,881.8700885694265,1013.8824979787595,921.4698565
1076.7231198256377,949.1711665888366,870.9403623019505,1029.2996108173056,950.0951449679281
1062.8325017745233,953.6572046128324,919.4862970390888,981.6515377087525,914.3959278111885
1108.6737782938956,988.9280741,887.7584418324927,1012.2436252810061,912.9021994424919
1067.210492577439,941.5126724546549,892.0126189289192,989.0275161576345,936.2492438109358
1097.2203017743843,967.5545278,872.4283375292317,1026.7261530440062,944.5810449220156
1102.3203095039169,964.5233946680605,888.0926794160464,998.1528358857405,947.3988831062234
1066.144812043257,959.2356747880859,895.8777859050983,1019.7077821650604,914.0145219026732
1104.2824774697249,941.8253197916042,896.3799264784291,999.1916317025808,908.4538578463998
1100.391965482736,956.3779728,910.9060799679637,986.4505389968484,944.8655208
1098.1786823183531,971.0475532561172,908.0451336806055,1003.3489290157414,926.2442652178474
1089.5515092484513,947.4351603412802,908.0911904601595,1022.6486919163156,943.3126667126452
1084.3300462179566,989.7293987540016,912.7048353699316,992.5735672794967,937.5810567949533
1070.9281174857222,976.9015858437074,911.6289562829068,1009.260143059944,943.4241521312456
1062.2737746930418,986.5836607304128,875.5938051783907,1018.8044480650659,934.3249595592866
1077.5194253449322,956.8677337036099,903.0328407,1010.8850241546922,905.9399514
1079.1188747838862,979.8718955511295,908.918778,1014.8137432278724,919.4684777592012
1063.065645,941.6723686836215,896.7966399905574,991.7224752861215,913.8205712496068
1067.9018397496704,967.3909676427339,869.7736710064419,1002.9276301642682,911.9888860475431
1085.3834280647843,954.7729030857137,900.9053884991722,1012.6687770237501,907.9043631289567
1103.2513215444374,976.7482068705394,902.3078799616579,1003.4290541295002,925.5959679688027
1091.2664940055472,950.6869244932988,905.1179375702324,1028.7890822835077,949.0463984664829
1066.5556292319689,945.9484549413697,869.0875455,991.1368619760832,932.6852286141878
1060.5613625452434,983.8458886563468,917.2747250390547,1006.892507483379,911.0886514520186
1088.135181431646,943.9299516733055,901.1399659,995.6320730644769,912.5502158458705
1102.465922386154,979.3471166002225,903.8577050211934,993.0414702,941.4191113645932
1088.6903825356537,964.2503769032771,879.8882620676908,990.0813143205678,919.2528680801074
1072.4358713634228,958.1842051290549,898.9957065413795,1015.5878295637663,919.8156191124012
1094.949831884561,983.0281459995207,899.6032026117055,1017.4483626717115,922.5656914524884
1090.5258676023586,963.2243199674479,915.0349662,1008.7546783191627,910.5656147745979
1094.6562219655543,986.5966585664149,887.4240111645294,1012.6097987390467,916.6358923
1095.6519415803948,939.1748067938338,874.1339287298094,1008.5480033252313,953.1582086017272
1105.4281044258719,953.7568035792845,891.7743018411323,1006.1992906040093,911.0707213780449
1081.3469359149974,974.2777600080761,914.6745661561484,1001.9085707695856,930.2579833028558
1066.1399563000073,958.3317580906415,884.8251497640858,1025.8842185824665,927.7982553193185
1108.7024965222568,969.6544332462774,890.5943389327762,1020.2564183013345,920.1092425179064
1071.1078411826243,973.0786053016989,889.7281390740104,989.7838695382347,945.4981355598374
1079.8371428037476,970.4830433692346,907.5606876947886,1020.918751352745,905.3818528201605
1096.2206813936791,976.8663599,867.5278462626527,980.0457572950619,951.6546093413687
1066.4340343667418,982.9220279106515,884.3315917029181,1006.4152278068618,948.7049352282519
1080.1312374326253,976.4259127303166,903.3432599,1017.3341046159362,924.5020031026941
1074.5168246472497,952.2608083,886.2328873059446,1017.8318115672647,943.6529227250284
1089.6950448560642,963.9406521946837,899.6046398277766,1029.4084887494612,920.1833383209885
1101.4642284794038,988.3492309954295,909.3218196825643,996.3205588491899,904.7407989325376
1063.589288433636,982.1785395776245,902.0582529504493,991.8847271373265,949.9374038153236
1070.4523785507615,953.4802610425069,909.8692318549427,1011.9944625226686,931.2596886659757
1109.5361469279617,964.3502461387001,917.1795350841546,997.7807784486866,928.0387764961981
1069.2141814289778,968.5613429237765,913.4520515,994.5899060433653,920.0007482680224
1099.4473473047676,953.8076839807608,894.6261424400675,990.1740623750372,928.4932915575639
1097.5955030572957,988.9175309677021,914.5703044098568,986.7058294225511,916.0263528882668
1097.805011,951.0855235621266,886.4569201078884,983.3022488484827,909.5459315814047
1107.5984619229337,973.0715996350646,892.3433482,981.3959220936193,915.9283800688163
1091.4149692112658,942.7491352849611,903.4446576076488,1000.3240932705227,912.0241133791512
1104.386412999254,985.5091948341468,892.5646003,1004.5634287411804,911.4799964294582
1103.2119778835097,948.4021195619699,907.7114256152931,979.5273189438907,935.9281939376287
1081.1008500136345,941.8436587,912.9752297895086,981.7244124368324,911.3573147591914
1079.4204252012892,953.0815884294865,880.3984838754475,1002.3339154549994,914.9516020840703
1106.444516816925,954.0360499633865,872.4699797760537,992.0503906770629,927.2494006
1087.740536276805,949.1469422244066,885.0293901608977,1002.4692068895221,919.9988728733925
1086.7565482635434,982.4139298803038,883.4088580229065,1019.9503855575057,921.5863242453919
1087.6792473447626,976.1818947,913.6476922913054,1013.1093965053309,918.1867298298031
1079.0819332698122,975.020628,888.5328885116662,1010.7522995477915,953.1977364614942
1105.6421999290342,960.4037217616445,872.8300381523021,1027.5052129380488,930.2165941266758
1081.7376949598229,944.9365750121701,876.9386092003167,1017.1505416552503,934.2119584728514
1098.576242340921,958.4327945,882.7106982177339,1002.1693865843382,927.5622296
1092.1320726211534,942.6242700238101,874.0762138463205,1005.1442501848134,903.9904015817937
1082.9413735440198,984.6307478,911.1282839853069,1023.8324011528736,927.1953187
1080.8301906378542,966.6661237381529,881.9650626388349,1006.7998089588486,916.1588507058037
1097.3806286030044,984.5005097440288,890.9906223636102,981.0080051,938.2909006
1100.7685321952606,941.2030479,876.2890541568639,1014.2204528246557,922.2265386816616
1096.0168537631039,981.8655982556969,910.1803746996962,995.9781753373801,922.5410422925603
1063.8625074572935,947.7913938410584,907.0598250022828,1003.5094329559548,927.4315355
1073.4057838737294,982.3449143965627,890.3510977101452,1001.5251909773367,935.2463926496384
1064.4052313047273,988.4159783504678,912.1173241059794,991.1014374192127,921.7545636882152
1066.1717523053323,981.3732396,878.1232348826062,997.4338259678221,904.0462508811904
1090.589407808909,942.7695013669523,889.1561105430303,980.3937181312012,928.4174885481658
1064.5099246095338,942.9537593131579,890.2237577951511,983.0471724004091,910.0090923241722
1089.972425,947.1115301643213,873.3318330129528,1006.7897527792353,913.3903401554052
1092.3295293730512,967.8645562101295,900.0766528647264,1021.8378775705254,946.9079239
1062.611388,963.2506170446305,904.5139798351438,1028.3713277032966,942.7578626652039
1062.9295449450985,975.0854298,897.4738307662353,989.0641588434592,935.5485517357545
1098.2435038572962,987.2147382895815,904.5866413849199,1008.9710952034468,952.0654678264871
1078.4781947949589,986.9979708,906.8365081117805,1020.887732926667,944.7344904869248
1076.2487012207712,970.0153794368133,874.2201468335734,995.7443424088041,939.9754619965877
1071.8873288687673,981.4857934978259,885.2751973647999,1010.1874683905507,926.4495391114855
1071.1380842371377,941.9649418456718,869.8952131544477,1005.4844359844606,919.2463192647072
1080.7062212225337,985.3363909,915.9664929647611,1010.757602175886,907.3069138450612
1101.0476064034715,981.6239412087572,887.8238309880294,989.9433975360321,932.1328236498257
1089.365122397299,970.9493484208695,880.3659999580176,989.6308241504026,912.9800208735846
1081.460149274211,977.1300595618217,901.2068902676756,1015.643290642275,916.9335256641988
1091.5234554003728,966.8972604618674,888.4364017902301,981.4202046829512,909.6492836340531
1101.6758920053696,968.9142518189309,917.9376761628718,1016.5319103228196,916.6553930218869
1068.8801721217962,989.2136754584207,874.3703498094766,1008.4982889044708,944.5949337481933
1066.8318713701992,969.9376468223267,910.1093164580454,1019.6553119701593,934.9021188365335
1060.3659936453503,950.6654852654618,912.0067327745953,995.8370094235454,915.2325096998629
1085.3330989132442,970.3036116930019,900.0522381128192,1019.3105464822319,934.1872481357291
1074.9027876728608,989.6067957968713,909.8718919827428,991.9018309078557,938.8025730936093
1095.645623473843,962.3407677807705,910.5475447384655,993.5672343160544,934.8733259297214
1073.8547053210602,974.2443462660198,891.3180567640977,1004.7324410017663,910.1832814
1076.1408107464295,989.2908131078615,905.5724916029799,1028.637126,942.8905518
1075.0434473431137,983.3190419041571,879.3644510570334,1022.4485601038785,910.5947507182802
1077.8589044735284,956.9819463551272,919.4857415781427,1008.7880622143563,937.9901779911277
1105.5369963397338,961.8925186226263,885.7339260691111,1018.031059956521,904.9736235469879
1075.2036927036288,979.4981444638456,914.4025156477537,1016.5947891030451,922.6570189361423
1098.5601406952178,980.7108583455885,890.4367518122772,993.4256387346619,903.7153640952098
1083.2896145948796,945.7026859981866,906.0359818613932,991.1478654193298,928.5222223699803
1066.523594,943.2816077394032,901.175554,997.9411597270571,925.6070411788271
1092.2412417932826,967.2629982163664,891.0980487692184,984.7997677916309,920.9035523
1062.5746769771597,946.269747,882.1493434895051,991.8348336270766,917.5853721124906
1078.8034203876207,948.5674934029022,878.4941833374545,992.9801567832815,944.4335139629397
1103.8911210920205,954.9204271721994,882.3231001866259,983.6229126965322,946.8125829
1065.9810092972489,974.0245672942737,908.4305864383368,981.9602038764134,902.7923174062702
1100.3492289244375,952.4802090372092,874.4408439354952,985.5484423965504,923.9000661772385
1076.2560875460447,985.1743396368934,879.4200845370877,1020.3592570322322,916.7462102661361
1093.490308862443,942.5398771339435,876.7856399295368,1023.8504285035764,940.8487858064371
1079.4636517831211,948.6798528425327,880.8213312054936,985.1821063357977,930.6945068007982
1103.374564775906,987.2977087647721,895.2765087302214,978.7381612553695,938.1761899
1098.2383941841226,959.0917274,915.6921041739282,989.2191850820642,942.6548204
1068.5716411622004,965.2701234428305,889.9654173231685,980.5265052758808,948.1833666031185
1067.3916216566167,985.9552500258716,883.2312964572973,1006.3971130431622,915.4125190945068
1108.0858051023204,967.7588449975964,886.4815017201608,1018.3161243743253,929.8839804474985
1069.2557197515082,987.6790173430755,901.7197289709146,1021.3064626331756,926.5330017
1086.8357336358154,975.5114701245533,916.1943096552384,985.9687234,909.1098026372225
1099.0574549645903,985.4085002920194,907.4002546870025,995.912544,908.4604217833456
1083.7395153918296,958.1930491306669,883.257587,1004.565698595987,944.1709796
1103.3238435188907,968.7521337342259,878.8336573878879,1008.534608246719,931.6045680145032
1080.1250420404733,982.1222091168156,907.3477244519164,996.5603104294595,916.6308304291641
1099.0245407186505,954.7808284687708,901.1376876265781,1021.3109410658117,919.5131532530896
1099.713139241499,948.9849593991407,916.4232061042096,983.7678792743877,905.0696676476265
1100.5418215344528,966.0975727868054,882.3405765046007,998.9615051,917.3280269
1088.9968771869012,981.5788211024528,912.0581510659981,1019.1254968186297,912.5800203013036
1086.8465756126518,944.4095281016364,902.6851761767805,983.7695914,950.8368391074303
1097.1139690820967,948.2427757525234,907.8594955,1006.6969964786775,919.6438258574095
1090.0495302895754,971.3034667565037,869.5493448743987,1008.0567918897092,919.3545869029797
1105.7359680212369,975.2611458,918.3330942125955,988.0449071832526,925.2864577796288
1088.9582203083937,957.6752432410862,907.3715303,992.0578800383959,935.1727134168005
1073.1282542165743,981.4687834377387,894.4798690192679,1004.9582092020752,919.9215518020494
1093.3090757614802,940.5872622715867,881.0158683,1003.7608906475339,929.3565549591904
1061.2403873842495,944.3159665677587,876.3292173774788,981.5458536492195,942.1346698333408
1087.5922468732638,982.8502377736095,907.7443627441465,1026.5779679949108,942.0012505
1071.600772877524,984.4911040193052,911.4954228755977,979.8129141462376,939.4326129196877
1086.0824217183265,954.5132897069248,911.5662911,1020.1676914749912,943.5024466812791
1103.0489906526059,963.1679628657756,887.6322807711757,1008.9115228113295,942.5019849403554
1091.2171373689498,978.4274934,908.3975631687005,998.9439933430021,914.6450825029526
1090.7667515445191,948.4596275546053,876.5853554303166,989.1998235754845,950.3432583
1076.9610507827356,953.6357363599216,893.6299483760708,1016.0300578035675,934.9208141
1076.9499173396225,944.0337493912366,896.1744746066312,1011.5339689829526,913.6714838040114
1079.3761660147104,991.091819,905.0691534766331,998.7355974172642,952.7499151857891
1068.6894726325427,954.1707227486484,880.7902511605566,985.8733474565864,935.4552747395293
1062.9259070260966,963.1357201199625,887.2520682,1013.2180232349972,927.2325079
1101.3323349676098,944.0290346155468,918.6667828,992.3344324518991,938.5736679538858
1066.3030709099992,977.603467,889.7142273803292,999.4336850130427,910.7882611975442
1086.534784901637,954.9428102,915.9020686610505,987.0327801584561,927.7651943233932
1072.614004114001,974.0991634020622,866.7733575095448,980.4549128932106,932.5996358108117
1061.8568471829074,960.846786,890.1620162214324,1010.5264086964648,940.8036075
1077.1588927292796,969.4671217297608,893.2183442708372,1007.6233352323221,924.0358904728671
1105.8839727973923,963.3482519351227,912.4192113625435,1005.720608164445,935.5609472441811
1084.8450350474525,945.8241813309661,909.4298778466207,1012.1372481688554,922.0867212635866
1065.0240544150074,973.8433661,879.3631510387085,989.5779125182979,937.0907913936396
1067.5424424355567,970.6345859,918.0292419675062,995.9286938019355,937.1583572238028
1088.5250812205065,963.4095513879176,883.8241557167314,987.1029275188366,907.3641351731612
1091.4785156745543,946.3286071401127,891.6982523397568,995.9196373861639,910.1755942146357
1083.2655572812937,965.8889783489249,885.0432808944383,987.2101320070967,927.3637422
1073.900086490182,961.7788634212709,881.2140105777114,1014.1331851316329,931.0424234906493
1095.241830285379,961.9501133331183,892.7984654587189,987.0158396747552,922.9052889652633
1070.2532416116412,951.8508419800054,890.9867226068314,1024.5818678440155,903.6921312345382
1109.1230788118032,972.7431329769965,904.6916789057757,980.9001707,905.4356109800003
1082.849223710903,958.8949331103777,887.8230929756319,1003.7292775315173,934.1011496875004
1085.0940183233786,984.2166335346639,915.6146974663388,1010.0074116411967,951.2810536920068
1077.540420217969,954.6227078420468,889.2607670744148,1024.0396108800035,942.9827728
1079.464735,954.5901197266744,872.5878225398477,1022.3338316988264,936.5109503302135
1093.3541857620305,951.4402794668702,893.0040053248465,1000.446068691532,935.4283571973372
1091.1544422206669,961.3018931158535,889.4076870630026,979.3519270557216,922.5463011895607
1062.8271445489672,985.7152307697321,875.6827358195064,1015.1735995056397,906.2601679875802
1071.2476337962323,960.5315492149025,917.4862855869972,987.3344123382942,910.6654451834056
1073.4442685885087,954.5254123862508,883.1899337544613,1001.5830746452722,929.8720578517083
1080.9360062161895,957.7622857996922,894.7448250552441,1018.4278904509167,944.6035006238722
1099.6796193276432,974.9179548005537,903.1561359901928,1014.2596152021005,923.7505031089486
1078.8210488594218,979.0838536562733,905.6989847389248,1015.4618633615171,934.9028357318964
1104.2476043591525,951.6102745598569,881.7983001088973,981.3239860601981,915.6194229243856
1080.9436543154309,956.3526873630848,916.4015841977111,987.6757536636891,947.2470585
1099.5419180046963,959.4726490752512,877.4109096246611,1011.3827967652009,945.4614955922617
1090.0593576874126,949.1093205996277,909.2924265595241,1003.0892077867564,914.6805776409293
1110.5562679791733,980.2138946049251,883.7422221736681,983.6337080196326,911.5120912307138
1101.9435238428478,956.703525,888.5373468257737,983.3824028,942.5880247273948
1107.1002987720774,963.6882485947971,896.2007236968167,1015.9048623623837,926.7198052928097
1085.6522872279243,987.4717482823268,879.1066503859562,1010.5049183486926,922.6981014642982
1072.4044596772324,984.5133417565531,916.4052175529617,1002.4121530936562,937.4468374266581
1093.827872966494,959.9532022813314,882.4145087514827,1019.518472535176,903.9953528289569
1077.250130778312,951.3136778373591,879.6896179295443,998.0059811619486,932.2039375640397
1099.759952263477,946.2301549204888,906.7463793103016,980.7920526069579,937.7839699936973
1100.6158884401448,953.6398197945186,873.6570327832194,1007.8393989510364,940.6085812993639
1097.7135201997082,960.9354271,891.1772426964201,1007.0956049696271,945.6903928415371
1077.7105986412275,942.2629531612267,886.0687362,987.5079410426866,943.7427212174815
1077.5857185125622,972.8860479021669,874.2189759,1003.1877020009834,949.0501189071349
1100.403274765465,965.1202838502619,903.1335417586248,1011.201252390763,917.7867514990035
1097.6035042389096,962.1003766744977,873.3878175354703,1006.5727673053871,941.8626643790939
1062.2863782008344,958.1475811603649,879.3685624462469,1007.4444164283133,943.3407975285992
1064.1368138071057,971.5202170902226,884.3811788539889,1024.3108099813994,950.3615266582751
1065.6793926990972,950.5779304866154,903.8698085756151,989.6989443345036,949.8680144650458
1075.2995698433767,959.5085529738201,893.4775899238357,1010.6655151960812,919.9697267070944
1093.3352616656043,945.4672726720871,895.9601749253808,1000.6724083669922,910.6548032
1107.9978336526647,949.4991717524167,897.6394726511805,1005.1468868821219,939.7583047
1070.7071046844449,963.1741173066193,878.0931173768923,988.8370461235777,916.1744269942394
1108.322355405361,946.4734268753904,896.6928099,999.7081747806109,927.7996498422697
1110.007063551456,962.2191420107106,872.1658134581827,1016.8812089566976,934.1047734
1092.2343736146768,949.9553901612046,902.6896284450598,1022.1849248677644,934.1914981407233
1093.8361702782474,957.9632778711368,915.1077391749358,989.6857864098158,917.7255337606816
1106.878044517509,982.6481859709045,906.6259032351138,1015.3953700228172,921.2542250314546
1076.769167144628,947.7971159346898,895.8045691250626,984.2579305855958,941.0818150095805
1082.7422535019718,950.3691329759891,881.8991513501046,1002.9942849546567,945.8838473569575
1070.3465999734606,962.9845987424449,915.8320768088355,1000.7144601251703,949.9301395781683
1091.3754004602754,982.5133490242571,873.9412866585872,998.4860027137032,926.4201803222082
1081.1353278217207,953.5643246547141,906.2628201438628,979.2544956,916.2143864837329
1066.2000494315969,958.8935915,886.2848489893604,1009.8352445618225,929.1142120716776
1080.5054603654473,963.0184853025011,881.5809005,984.0660064474959,923.7962023
1102.0813984606327,979.6815177695198,886.8519740101574,993.3868089,919.6857626047519
1089.4252014703286,965.2771475257059,873.4133278284935,994.6686313156092,907.3162255438899
1073.297289054314,976.2147872239955,894.7262406994803,992.9841184726586,930.6368573700476
1091.7034140133435,956.0350054493193,877.0120232272233,1025.7972518750935,941.5081818243898
1066.7045487060057,988.0189786531853,906.5624926152688,1024.989304509913,916.1511681353712
1085.745414244272,960.4837868168228,868.3905487568768,1029.525849968646,936.6101956770584
1089.1955239587558,970.4801469,911.1595681274122,1023.674581877802,932.1753672694814
1068.8656235043186,986.9296134350673,870.893874,988.1792927400486,908.2740918
1060.4703755162313,969.0862503363337,907.0524388513855,994.7720259089981,923.8893200508984
1059.9757950605258,959.0823846393997,871.0391561035152,984.2365530736146,924.0391225031652
1102.7969061961933,951.1710999677468,900.2057921,994.0745735441602,913.3017350733604
1091.3331298587693,971.0603627436337,916.3543252,1013.2448164959501,936.1782790006529
1083.0991093825844,947.2074764633912,881.6036003466847,1024.0881055876375,944.8564995745886
1076.1583046393057,983.4088495917505,887.6677623559348,995.7206584466976,927.6507415819029
1067.8437271403013,976.6639520880251,896.5229076,1019.0555744398418,931.4993225972231
1099.1554494550005,963.6794023595734,875.7505499901059,1021.7100184413772,942.0077091229857
1084.1833429531152,948.2191406122694,880.4984638666069,981.3915415529445,920.2017109956168
1087.3839724019945,962.2985463344864,895.0823983746559,986.8106103964338,905.0777888
1061.8737505189952,980.8923226650126,913.3598899005043,995.2271851094051,911.8995027332319
1059.496454167465,954.2533764076966,869.5629367,983.6949621627876,938.6829240460069
1108.3692294027705,988.4058325,883.5805832,1028.2908263207476,926.1205370428429
